id,DATA_MOVER_SHARING,CONVOLVERS,KERNEL_CLOCK,IMPL_STRATEGY,DATA_MOVER_CLOCK,CLOCK_UNCERTAINTY,state,presynth_time,synth_time,impl_time,run_time
673,2,2,2,22,2,24.233813389773484,OK,639.64,655.44,297.82,1383707372.0
674,3,2,2,22,2,25.257678220294366,OK,607.99,649.88,295.35,1393705024.0
675,1,2,1,9,1,61.32296871116015,OK,662.8,664.87,358.07,1262711448.0
676,2,1,1,2,1,63.07918194041957,OK,552.97,632.42,321.99,1721338478.0
677,1,2,2,6,2,21.252597315757882,OK,616.61,618.88,293.27,1383701182.0
678,3,2,2,12,2,57.89439681647603,OK,630.59,646.57,323.41,1445330380.0
679,3,1,1,24,1,56.1205976939293,OK,555.17,572.19,308.13,1644653614.0
680,2,1,2,9,2,38.042733214837185,OK,555.18,631.97,276.64,1939349482.0
681,2,2,1,24,1,61.4018448604896,OK,644.51,650.5,364.01,1262570726.0
682,2,1,2,10,2,74.48738908621276,OK,535.1,664.84,296.67,2218572358.0
683,1,1,1,25,1,60.382971998435565,OK,531.08,649.93,307.91,1646845438.0
684,0,1,2,16,2,33.82376625369221,OK,530.63,613.75,288.97,1939335032.0
685,3,2,2,7,2,40.75910104679783,OK,636.03,660.98,297.74,1405864418.0
686,0,1,1,23,1,63.9365951493467,OK,529.46,627.49,307.45,1722042836.0
687,3,2,2,16,2,56.64285198731977,OK,649.78,632.35,312.64,1442088528.0
688,1,1,1,12,1,55.51703035146719,OK,536.19,656.77,314.13,1644712892.0
689,2,2,2,16,2,49.784972036598205,OK,640.88,602.03,281.95,1428585420.0
690,0,2,2,27,2,62.42766337941564,OK,621.6,641.97,324.47,1494699202.0
691,3,2,1,17,1,57.29557919139836,OK,621.62,622.4,327.45,1224117336.0
692,2,2,2,21,2,94.02772369629572,OK,655.85,656.35,370.22,1870624120.0
693,3,1,1,22,1,67.96394234428524,TIMING,556.1,642.57,inf,inf
694,1,2,2,10,2,55.982252884942405,OK,617.47,614.24,311.07,1441125534.0
695,1,2,2,15,2,76.87462920515702,OK,637.38,627.11,329.58,1573788016.0
696,1,2,1,25,1,63.71748905042749,OK,643.67,658.78,359.3,1263649858.0
697,1,2,2,22,2,47.14828130801605,OK,644.24,645.27,308.72,1418313802.0
698,3,2,2,1,2,22.68160562915884,OK,642.55,629.25,292.32,1383798762.0
699,2,2,2,23,2,23.78528284379434,OK,622.43,606.39,302.01,1383762524.0
700,3,1,1,0,1,62.32890282218876,OK,540.61,633.13,323.78,1721297260.0
701,0,2,2,10,2,93.54480919317099,OK,653.65,660.36,359.61,1880487016.0
702,2,3,2,15,1,47.669915083481854,TIMING,796.67,669.9,inf,inf
703,2,1,2,14,2,64.5866353599586,OK,526.73,684.54,286.42,2104573546.0
704,1,1,2,14,2,82.47473915142136,OK,545.42,630.34,306.09,2452737438.0
705,0,1,2,2,2,47.01607211192504,OK,562.6,654.11,262.0,1983848098.0
706,1,2,2,18,2,60.567654047905584,OK,630.94,606.68,327.65,1473231048.0
707,2,2,2,0,2,22.422748493814705,OK,627.2,664.5,304.96,1383783640.0
708,2,2,2,27,2,60.70105679342599,OK,644.16,612.68,306.76,1473244858.0
709,2,1,2,18,2,23.17393714847722,OK,558.31,635.68,278.28,1917878700.0
710,1,2,2,24,2,40.50205397690916,OK,639.66,624.68,306.93,1405896734.0
711,0,1,2,21,2,19.977302732609896,OK,559.02,666.85,283.17,1917762054.0
712,1,1,3,9,0,41.716974878831756,TIMING,543.64,636.54,inf,inf
713,3,2,2,14,2,64.40550820255801,OK,645.81,637.74,318.01,1498189952.0
714,0,1,2,10,2,86.9049528096838,OK,529.48,628.23,324.4,2543538868.0
715,1,2,2,4,2,38.08577675945863,OK,645.8,641.91,302.4,1394905560.0
716,3,1,1,4,1,53.58551268879237,OK,522.9,629.02,297.19,1644570078.0
717,2,2,2,14,2,45.54422522772359,OK,638.3,624.51,297.96,1407765486.0
718,1,2,2,0,2,37.179473171737854,OK,627.4,663.27,312.79,1394872132.0
719,1,2,2,19,2,86.92794109185672,OK,631.14,637.95,359.25,1870659132.0
720,3,2,2,3,2,22.94706889971557,OK,639.12,668.57,308.04,1383799248.0
721,2,1,2,7,2,51.2087131157543,OK,551.73,656.5,277.27,2004992012.0
722,1,2,2,10,2,18.094456483744672,OK,646.34,645.7,298.12,1383803106.0
723,1,1,1,8,1,59.26548886987858,OK,545.22,662.43,302.49,1660873142.0
724,1,1,2,11,2,87.90623240576627,OK,539.72,619.55,315.24,2543579932.0
725,2,1,2,27,2,18.13908856526154,OK,519.02,657.98,284.01,1917332734.0
726,2,1,2,11,2,11.078020331632054,OK,540.14,651.57,288.26,1897234988.0
727,1,2,2,9,2,79.88200896794218,OK,637.04,642.62,363.31,1672205164.0
728,2,1,2,2,2,56.173040668840954,OK,550.05,664.48,286.77,2028223296.0
729,0,2,2,15,2,23.01149054210645,OK,610.51,615.61,301.87,1383714574.0
730,0,2,2,7,2,89.94055467813651,OK,632.74,654.9,359.13,1880573104.0
731,2,1,1,18,1,97.97467736520473,TIMING,543.81,620.88,inf,inf
732,0,2,2,27,2,42.810827734933795,OK,630.49,616.9,317.46,1405901504.0
733,2,2,2,13,2,20.149598928788485,OK,665.62,641.74,302.89,1383750958.0
734,2,2,2,3,2,25.360498156940224,OK,664.93,648.85,288.11,1393764110.0
735,1,2,1,13,1,56.45679009176144,OK,665.62,640.69,353.29,1224138712.0
736,0,1,2,16,2,17.87188567035509,TIMING,531.15,672.5,inf,inf
737,3,2,2,13,2,46.500887967547875,OK,635.21,618.79,301.29,1407854830.0
738,2,2,2,17,2,95.94900237393126,OK,660.8,656.31,362.56,1870580160.0
739,3,2,2,21,2,84.820658547969,OK,627.89,664.85,369.32,1870638176.0
740,0,1,2,27,2,50.4206376406252,OK,551.96,665.8,266.71,2005076220.0
741,0,1,2,26,2,51.57346326490353,OK,554.04,637.77,279.6,2005042778.0
742,3,2,2,25,2,81.60990319955594,OK,648.18,665.3,353.14,1689461596.0
743,1,1,1,25,1,53.63053952903047,OK,558.65,646.19,303.77,1644540210.0
744,1,1,2,16,2,56.286252645453935,OK,557.98,674.4,288.52,2028226920.0
745,0,2,2,0,2,75.52495386477193,OK,631.6,631.18,327.19,1570813936.0
746,3,1,2,13,2,26.570239528634044,OK,558.46,669.11,282.0,1938267464.0
747,3,2,2,4,2,76.43426694357991,OK,647.04,660.65,339.04,1573758772.0
748,0,2,2,2,2,51.49948814598566,OK,615.33,611.6,298.43,1428431798.0
749,1,2,2,13,2,59.64964349912616,OK,666.92,614.72,317.68,1473212046.0
750,3,2,2,18,2,34.92847731236359,OK,666.6,651.25,303.26,1394866622.0
751,2,2,2,16,2,53.63746701800785,OK,618.77,646.5,325.29,1429395314.0
752,1,2,2,23,2,43.759104167703335,OK,667.42,624.07,287.3,1406843024.0
753,1,1,2,24,2,21.76568199916661,OK,551.23,649.64,296.25,1917898966.0
754,2,2,1,15,1,53.20885488734737,OK,635.3,593.85,338.61,1224051078.0
755,0,1,2,6,2,42.680341583585104,OK,552.24,600.47,282.25,1961449850.0
756,3,2,2,25,2,31.955143153672736,OK,616.74,665.99,307.35,1393814982.0
757,0,1,2,15,2,10.72319896891737,OK,538.68,624.38,282.13,1897293600.0
758,2,2,2,20,2,53.8294175602464,OK,615.61,629.88,322.19,1441008626.0
759,1,1,2,0,2,70.08069216226552,OK,518.91,645.23,282.79,2106271396.0
760,3,1,2,23,2,38.65029270756211,OK,539.04,632.37,277.61,1939367654.0
761,0,1,2,20,2,9.872965373338094,OK,548.71,666.32,282.25,1897312770.0
762,3,2,2,0,2,22.856885213612046,OK,620.64,616.19,293.69,1383848892.0
763,1,1,1,0,1,62.544538625968784,OK,549.63,679.86,324.16,1721357210.0
764,3,2,2,15,2,68.74318553824783,OK,615.33,614.49,317.87,1497246314.0
765,2,2,2,23,2,68.59290193326981,OK,615.51,629.69,313.54,1497264316.0
766,1,2,2,26,2,71.43904841999232,OK,638.14,634.29,316.77,1510781182.0
767,3,2,2,19,2,17.390027525879773,OK,637.7,669.27,293.84,1383750254.0
768,0,1,2,27,2,18.70502219529042,OK,544.45,662.38,296.39,1917843932.0
769,2,1,1,21,1,53.69451613679934,OK,543.75,635.18,292.19,1644548386.0
770,2,2,2,20,1,85.7304050200839,TIMING,634.32,664.15,inf,inf
771,1,1,1,5,1,54.30979415366577,OK,532.95,608.46,313.74,1644623088.0
772,1,1,1,1,1,57.249318652791736,OK,544.86,584.63,301.47,1646174558.0
773,1,1,1,11,1,50.92511028884776,OK,537.22,656.81,302.27,1645691794.0
774,3,2,2,12,2,50.533778858088,OK,642.35,627.2,293.3,1428516134.0
775,1,1,1,20,1,63.59809057902572,OK,536.87,613.33,303.65,1722002036.0
776,1,2,2,14,2,54.00784414029249,OK,614.74,623.29,314.5,1440843316.0
777,1,1,2,14,2,28.296690174687754,OK,522.18,603.66,288.63,1938231784.0
778,1,2,2,23,2,50.10109334690465,OK,622.88,650.08,288.68,1428492448.0
779,1,1,2,6,2,72.86266475854913,OK,540.79,659.15,292.08,2192577676.0
780,1,2,2,27,2,53.61594323204708,OK,637.56,621.24,324.62,1429458144.0
781,3,1,2,2,2,78.15342435017473,OK,549.39,629.4,308.05,2247480698.0
782,1,1,1,3,1,48.448324592128294,OK,524.78,604.94,303.94,1643959476.0
783,1,1,2,22,2,34.218832045260115,OK,523.77,676.58,273.02,1939469400.0
784,2,1,1,19,1,53.52388025195276,OK,556.47,640.4,308.26,1644597236.0
785,2,1,2,21,2,28.379743563015847,OK,533.91,641.95,282.17,1938299838.0
786,2,1,2,0,2,21.172294674093024,OK,526.44,631.47,287.79,1917815216.0
787,0,2,2,13,2,30.27856874451228,OK,619.88,631.36,317.43,1393751500.0
788,0,2,2,1,2,34.27656344336996,OK,635.96,629.18,291.58,1394880738.0
789,0,2,2,19,2,58.37636976346155,OK,656.27,664.75,308.39,1445406542.0
790,1,2,2,4,2,58.75308180066149,OK,630.42,625.45,307.84,1458543250.0
791,1,1,2,21,2,74.0170687271967,OK,567.05,613.89,292.66,2217474254.0
792,0,1,1,24,1,64.06255775363454,OK,567.05,672.0,297.11,1721955754.0
793,3,2,2,3,2,87.72295759693932,OK,629.13,668.63,352.27,1870589670.0
794,1,2,2,0,2,42.498899874145266,OK,621.09,658.41,310.91,1405956072.0
795,2,2,2,9,2,51.5306985240802,OK,639.76,621.59,302.96,1428369840.0
796,2,1,2,10,2,20.72619016429217,OK,546.67,662.45,283.91,1917842258.0
797,1,1,1,0,1,52.580348989252634,OK,536.2,623.1,313.39,1646039292.0
798,0,2,2,1,2,81.33644381897376,OK,641.27,613.17,394.61,1681599918.0
799,3,1,2,8,2,19.33188098019844,OK,548.11,645.84,292.72,1917924346.0
800,1,1,2,26,2,62.41104536248698,OK,529.07,633.07,293.62,2101919984.0
801,1,1,2,13,2,48.77721954652456,OK,544.89,666.6,272.0,1984119746.0
802,1,1,1,11,1,53.29683087420405,OK,527.45,611.24,317.24,1646092842.0
803,0,2,2,22,2,54.14433063895444,OK,624.77,639.95,328.55,1440994488.0
804,1,1,2,27,2,20.137244628149165,OK,553.01,656.69,266.59,1917814390.0
805,0,1,1,15,1,19.038685223847274,OK,545.81,641.43,323.86,1548900148.0
806,0,1,2,7,2,37.415586592122885,OK,544.89,636.19,271.61,1939471568.0
807,1,1,1,21,1,54.32446321068999,OK,520.16,647.81,306.74,1644700432.0
808,1,1,1,6,1,60.549093149182,OK,523.18,666.67,313.78,1646891216.0
809,3,1,1,20,1,56.776004004729884,OK,530.44,664.36,302.18,1646090626.0
810,1,1,2,25,2,94.62037298555816,OK,529.13,622.89,314.14,2543507062.0
811,2,2,1,11,1,55.8239438822912,OK,632.41,642.19,344.17,1223547098.0
812,3,1,2,13,2,25.503090147737783,OK,534.27,641.69,279.25,1938312794.0
813,2,2,2,7,2,55.60490189131734,OK,620.76,606.35,316.96,1441007926.0
814,2,2,2,7,2,72.48017309163501,OK,641.45,609.4,316.81,1500797336.0
815,1,1,2,15,2,28.995980450450233,OK,543.58,628.83,283.14,1938346174.0
816,1,2,2,24,2,38.69659938923644,OK,618.6,652.01,292.27,1394925770.0
817,1,1,1,6,1,19.635783962940167,TIMING,540.9,656.05,inf,inf
818,3,1,2,9,2,76.29148933936722,OK,546.6,592.05,287.49,2244338006.0
819,2,1,1,7,1,53.93968852562525,OK,540.9,625.99,307.44,1644481602.0
820,0,2,2,9,2,21.817948043376546,OK,625.76,650.86,313.9,1383836996.0
821,1,1,2,10,2,33.27316008529263,OK,530.89,611.48,293.5,1939378684.0
822,3,1,2,13,2,77.41661677708484,OK,544.85,637.45,304.19,2246029648.0
823,0,1,2,6,2,24.188191343145437,OK,537.01,671.26,292.76,1918339812.0
824,0,2,2,22,2,33.698509613061866,OK,630.51,633.95,326.71,1394744390.0
825,3,1,2,12,2,63.66564857011898,OK,519.98,660.91,271.86,2102440474.0
826,0,1,2,13,2,31.2652285854171,OK,543.46,603.11,289.81,1938316994.0
827,1,2,2,3,2,19.12638586172554,OK,632.27,650.89,312.57,1383727004.0
828,0,1,2,3,2,23.641834449319845,OK,523.67,650.01,289.1,1918373566.0
829,3,1,1,13,1,32.44502043604926,TIMING,551.69,644.17,inf,inf
830,3,1,2,2,2,28.171884827079186,OK,551.69,600.58,288.63,1938386170.0
831,3,2,1,10,1,57.23277518544456,OK,635.19,654.05,384.32,1224130292.0
832,1,2,2,10,2,39.24872652404123,OK,614.52,655.68,311.96,1394839548.0
833,1,2,2,17,2,72.39984533909517,OK,620.98,625.21,332.81,1500860952.0
834,1,2,2,0,2,91.27532176247271,OK,656.76,645.88,367.95,1880564674.0
835,3,1,2,2,2,19.068269772196157,OK,531.32,671.17,296.28,1917826188.0
836,3,1,2,8,2,23.487170436137887,OK,519.57,644.23,279.6,1918237154.0
837,0,2,2,4,2,16.828163839134056,OK,623.33,686.56,311.87,1383737712.0
838,1,2,1,17,1,62.87837205918249,OK,642.02,645.34,338.69,1262890376.0
839,1,1,2,10,2,29.553711578341936,OK,539.33,627.56,286.42,1938299976.0
840,2,1,1,8,1,57.08296058664084,OK,535.53,659.08,325.01,1646197154.0
841,1,2,2,20,2,80.9526062657888,OK,636.16,631.15,353.88,1673959550.0
842,1,2,2,23,2,44.61084847409747,OK,637.93,620.98,295.2,1407278902.0
843,0,2,2,24,2,55.64727236435473,OK,619.14,643.42,307.28,1440968170.0
844,3,1,1,8,1,56.52194736951913,OK,553.27,668.97,319.24,1646111508.0
845,0,2,2,5,2,22.81759882222608,OK,632.88,638.13,293.58,1383808784.0
846,1,1,2,12,2,31.886852067769645,OK,530.99,608.29,287.04,1938305694.0
847,1,1,2,19,2,54.238105153898594,OK,531.16,659.49,288.32,2026982294.0
848,0,1,1,19,1,61.00480527517909,OK,531.3,629.85,304.7,1704148966.0
849,2,2,2,20,2,22.54705288829055,OK,628.53,683.49,294.64,1383865618.0
850,3,1,2,5,2,42.41924281664181,OK,531.05,632.77,281.58,1961331366.0
851,0,2,2,26,2,92.98015128169264,OK,635.45,648.09,374.4,1880518334.0
852,1,1,2,0,2,11.149922787885558,OK,546.76,666.73,288.43,1897280984.0
853,2,1,1,1,1,100.0,OK,551.75,623.13,322.15,1674939388.0
854,3,2,2,27,2,100.0,PE?,inf,inf,inf,inf
855,0,2,2,21,2,33.513164100407565,OK,637.79,611.87,286.79,1394758176.0
856,1,2,1,10,1,38.52388497693544,OK,624.23,611.51,361.55,1192532466.0
857,0,1,2,5,2,77.1935310921256,OK,531.18,638.8,297.52,2244960048.0
858,1,2,2,1,2,53.16644068073882,OK,621.27,681.57,313.81,1429418092.0
859,0,1,2,18,2,25.44445421328546,OK,541.77,603.38,293.85,1938336754.0
860,0,1,1,16,1,33.81979835535384,TIMING,542.78,650.01,inf,inf
861,2,1,2,23,2,19.908179030535443,OK,525.59,694.78,276.38,1917855748.0
862,1,1,1,1,1,64.14735077448923,OK,547.47,658.59,297.03,1722096848.0
863,0,2,2,2,2,46.679639351047896,OK,642.62,651.26,291.81,1407826036.0
864,3,2,2,25,2,90.71138619572616,OK,673.26,695.73,378.67,1880551740.0
865,0,1,2,4,2,25.135830252751823,OK,518.79,671.85,267.61,1938389896.0
866,1,2,2,20,2,90.84090479102397,OK,642.59,671.4,362.99,1880552676.0
867,3,1,1,0,1,53.749749619575546,OK,538.9,601.04,297.43,1644574654.0
868,0,1,2,10,2,55.894633708861804,OK,538.93,650.79,293.58,2027200670.0
869,3,1,1,1,1,52.75040416714393,OK,529.41,599.22,317.16,1646063002.0
870,1,2,2,14,2,19.085288907051567,OK,650.82,643.31,307.82,1383736010.0
871,3,2,2,24,2,72.15943643971056,OK,633.42,646.5,311.48,1500872358.0
872,0,2,2,23,2,22.226772896886704,OK,649.77,636.09,292.34,1383785854.0
873,1,1,1,4,1,65.02730049763042,OK,540.09,647.55,302.25,1737364504.0
874,0,2,2,8,2,18.227291868640314,OK,639.07,641.94,307.85,1383666734.0
875,0,2,2,3,2,57.32699808749317,OK,628.69,621.6,306.88,1445348668.0
876,3,1,2,27,2,68.9513541079712,OK,533.36,629.65,282.37,2103633536.0
877,0,1,1,16,1,100.0,OK,523.25,654.53,321.84,1674878338.0
878,1,2,2,2,2,28.901367903363205,OK,643.55,638.64,318.89,1393686660.0
879,0,1,2,20,2,60.24528079987827,OK,542.38,595.46,305.14,2080311998.0
880,3,1,1,16,1,53.22272702150509,OK,525.76,616.74,331.12,1646000594.0
881,2,2,2,15,2,34.4001964490708,OK,651.53,658.33,292.66,1394830270.0
882,3,2,2,12,2,37.71123537037033,OK,631.94,656.2,300.6,1394867566.0
883,2,1,1,21,1,54.35079581929858,OK,563.64,640.96,328.06,1644724522.0
884,1,1,2,14,2,32.939460120062215,OK,563.64,612.39,283.08,1939319306.0
885,0,2,2,25,2,57.25026791072679,OK,651.34,639.07,302.43,1445344710.0
886,2,2,2,11,2,66.15374085073663,OK,640.59,635.24,320.91,1499678554.0
887,3,2,2,22,2,50.78544696511265,OK,647.72,645.57,287.23,1428520082.0
888,3,2,2,7,2,42.06154507969839,OK,615.24,642.69,325.44,1405963942.0
889,2,2,2,12,2,96.57324297935625,OK,661.9,681.2,364.2,1870725900.0
890,2,1,1,17,1,55.25620821247046,OK,528.13,648.79,319.06,1644636572.0
891,0,1,2,18,2,77.34905533860686,OK,525.53,643.65,301.78,2245980534.0
892,3,1,2,11,2,36.25047529537999,OK,534.8,618.34,272.77,1939359660.0
893,0,2,2,17,2,32.59526615301787,OK,615.38,654.41,298.26,1393814380.0
894,3,1,2,10,2,75.18233441668505,OK,553.13,646.43,285.17,2239166500.0
895,0,2,2,14,2,65.46363800607931,OK,627.72,631.08,313.49,1499184134.0
896,3,2,2,20,2,18.449014407369425,OK,631.27,634.38,287.42,1383729116.0
897,2,2,2,25,2,75.16071767183206,OK,632.6,670.54,327.24,1568952806.0
898,0,1,2,4,2,22.905462666354314,OK,526.01,673.15,279.2,1917799414.0
899,3,2,2,21,2,67.36369106832683,OK,648.34,614.09,319.83,1499748364.0
900,2,2,2,4,2,75.36677473161662,OK,649.78,648.87,333.46,1568977602.0
901,1,1,2,16,2,61.97162445543648,OK,551.04,676.4,282.52,2100799718.0
902,2,2,2,0,2,38.75074421587343,OK,625.59,622.86,311.3,1394943322.0
903,1,1,1,6,1,60.395940998614314,OK,554.18,680.41,308.21,1646816320.0
904,0,2,2,24,2,89.17981751149907,OK,632.34,633.76,344.29,1870599408.0
905,2,1,2,7,2,12.005343197700268,OK,539.1,629.78,276.73,1897373242.0
906,0,1,2,27,2,84.69764098253216,OK,534.19,616.69,328.45,2543528878.0
907,0,2,2,12,2,41.03649511597213,OK,615.37,642.94,295.37,1405944396.0
908,3,2,1,19,1,65.00620674515275,OK,636.58,650.74,364.07,1271948604.0
909,2,1,2,27,2,15.8064931495143,OK,543.5,634.92,285.21,1917380304.0
910,1,1,1,21,1,60.47625052649961,OK,543.92,664.15,297.44,1646901924.0
911,3,1,1,0,1,53.44971910292515,OK,533.0,638.27,329.39,1646101568.0
912,1,2,2,22,2,81.15270214286014,OK,640.07,641.21,348.85,1674083820.0
913,0,1,1,10,1,67.03310248651009,TIMING,564.77,637.52,inf,inf
914,2,2,2,13,2,38.961168597551975,OK,650.49,666.95,288.08,1394805262.0
915,0,2,2,19,2,63.15932362992043,OK,669.55,625.25,318.09,1494683044.0
916,2,1,1,26,1,48.97931987138603,OK,565.65,645.64,302.88,1644577688.0
917,0,2,2,11,2,38.480926009788305,OK,622.06,653.89,293.17,1394895186.0
918,2,1,2,20,2,37.02126466914836,OK,551.09,615.24,283.27,1939503656.0
919,2,2,2,26,2,60.841845469637754,OK,622.81,636.82,304.63,1473264710.0
920,2,1,2,11,2,33.347825308039035,OK,551.09,641.32,286.99,1939334070.0
921,1,2,2,7,2,31.91599149757028,OK,642.48,623.1,307.66,1393739540.0
922,0,2,2,21,2,64.70266905845922,OK,619.33,660.19,316.85,1498112298.0
923,2,1,2,12,2,18.702842975505597,OK,532.97,664.29,287.06,1917838692.0
924,3,2,2,17,2,47.164869488090595,OK,642.27,629.97,294.9,1418326088.0
925,1,2,2,23,2,46.615537941748286,OK,656.63,649.99,298.56,1407890402.0
926,1,2,1,10,1,32.190780126678916,TIMING,642.64,616.81,inf,inf
927,1,1,2,7,1,15.758441349688844,TIMING,550.96,664.0,inf,inf
928,0,1,2,6,2,33.37411887291968,OK,550.96,613.12,284.38,1939394096.0
929,1,1,1,25,1,26.45894797182773,OK,572.28,639.53,297.65,1563679564.0
930,1,1,2,9,2,18.605927573993597,OK,572.28,672.63,277.86,1917918676.0
931,0,2,2,24,2,68.16418186554199,OK,627.56,616.63,307.83,1497249534.0
932,1,1,2,11,2,47.463917260530486,OK,571.77,666.53,272.55,1983953728.0
933,3,2,2,24,2,87.43219566778946,OK,634.46,623.55,362.83,1870541780.0
934,1,2,2,1,2,24.05369678726079,OK,620.99,630.47,292.07,1383703670.0
935,3,1,2,7,2,47.1554511347399,OK,533.52,665.14,282.29,1983881906.0
936,1,2,2,23,2,33.071161406606244,OK,629.35,683.92,304.27,1394651694.0
937,0,2,2,5,2,40.88021474249667,OK,635.8,656.95,303.21,1405882920.0
938,0,2,2,10,2,45.796017647416946,OK,611.51,662.16,298.76,1407707174.0
939,1,1,2,21,2,36.23869838366811,OK,553.73,625.19,262.62,1939410582.0
940,1,1,2,23,2,30.303805148406227,OK,549.3,602.78,297.32,1938337858.0
941,3,1,2,19,2,55.828245079059236,OK,524.14,661.57,286.67,2027294272.0
942,0,2,2,1,2,52.84838200662141,OK,626.03,628.8,307.65,1429499342.0
943,1,1,2,10,2,45.06597628954426,OK,536.27,612.5,278.05,1963469958.0
944,2,1,1,23,1,62.58200706381135,OK,538.37,631.25,318.0,1721423566.0
945,0,2,2,5,2,23.121054431106547,OK,626.67,622.85,303.06,1383697234.0
946,3,1,1,1,1,54.16557895410745,OK,566.15,670.57,314.28,1644499616.0
947,0,1,2,0,2,23.948318371991636,OK,566.15,670.9,288.46,1918349072.0
948,2,2,1,1,1,76.8118974304583,TIMING,666.05,630.89,inf,inf
949,1,2,2,6,2,38.27968866890104,OK,645.56,643.71,303.72,1394962508.0
950,1,1,1,19,1,61.85446226531742,OK,539.06,625.26,323.5,1721086780.0
951,0,1,1,16,1,49.035254253000716,OK,521.51,637.97,321.82,1645249340.0
952,3,2,2,21,2,34.501935783103335,OK,631.23,657.37,309.36,1394920640.0
953,0,2,2,17,2,47.6157214309557,OK,640.59,641.57,299.18,1418343788.0
954,3,1,2,1,2,28.315906678539616,OK,525.0,648.03,281.83,1938305484.0
955,3,1,2,17,2,22.004828985121495,OK,527.62,663.02,297.63,1917822080.0
956,1,1,2,16,2,30.61747571869664,OK,541.4,635.46,285.45,1938241398.0
957,3,2,2,22,2,77.8822023310362,OK,640.23,645.16,343.9,1576488606.0
958,0,2,1,21,1,65.13564669054736,OK,627.39,632.42,361.04,1271960044.0
959,1,1,2,1,2,12.632096890312338,OK,543.52,671.61,283.61,1897280464.0
960,2,2,2,27,2,90.15330992542192,OK,643.51,636.15,352.65,1880570440.0
961,3,1,1,8,1,52.26515181266511,TIMING,548.4,636.14,inf,inf
962,0,1,2,5,2,13.681872805419937,OK,531.62,661.14,287.64,1917329702.0
963,0,2,2,22,2,67.9037298958449,OK,655.33,664.86,319.7,1497054972.0
964,1,2,2,23,2,65.15153660337474,OK,650.29,662.19,310.03,1498649392.0
965,0,2,1,10,1,53.51784961738644,OK,633.42,625.92,345.56,1223382698.0
966,1,2,2,27,2,40.75532160562727,OK,608.52,638.25,294.61,1405960316.0
967,0,2,2,21,2,58.574056170503454,OK,624.88,654.16,317.66,1458494916.0
968,0,2,2,4,2,75.25566077841074,OK,660.56,649.31,345.15,1568956708.0
969,2,1,2,13,2,32.19238977158092,OK,528.43,661.68,278.96,1938347102.0
970,1,1,1,9,1,57.0045193054478,OK,541.53,669.1,298.56,1646080356.0
971,2,2,2,0,2,33.97951994846136,OK,638.5,632.05,305.49,1394804020.0
972,1,2,2,7,2,44.63968129250077,OK,620.34,623.48,288.92,1407306006.0
973,0,2,2,4,2,20.022649989737673,OK,623.1,624.82,291.93,1383722176.0
974,1,2,2,1,2,28.883417847897398,OK,626.71,615.69,310.43,1393814506.0
975,3,2,2,14,2,24.664867359787547,OK,634.74,639.72,303.87,1393772906.0
976,3,1,2,27,2,20.909069005870172,OK,542.71,619.73,282.71,1917835528.0
977,1,2,2,9,2,71.02216208952203,OK,639.11,679.43,332.53,1510789582.0
978,3,2,1,15,1,55.26800357619619,OK,629.07,615.82,358.32,1223414334.0
979,0,1,2,18,2,84.87982004140733,OK,554.68,607.09,312.7,2543492686.0
980,1,2,2,19,2,77.8171050476519,OK,625.0,623.16,337.82,1576427042.0
981,0,1,2,27,2,30.81466604583921,OK,521.81,649.59,294.75,1938301584.0
982,3,1,2,14,2,11.14724655925694,OK,535.09,626.25,286.14,1897272134.0
983,1,2,1,14,1,57.390740104582385,OK,648.8,642.82,342.62,1224244578.0
984,1,1,1,16,1,54.06500908103576,OK,521.28,666.8,310.59,1644520274.0
985,1,1,2,13,2,13.657885563450895,OK,529.1,664.31,281.84,1917210962.0
986,0,2,2,15,2,40.09629053141194,OK,638.81,636.88,292.87,1405881514.0
987,0,11,0,5,0,78.28902026848728,PE4,inf,inf,inf,inf
988,3,2,2,1,2,18.746445477638673,OK,638.81,624.04,293.69,1383672816.0
989,1,2,1,2,1,62.255231755257235,OK,626.57,631.64,360.94,1262559784.0
990,0,2,2,8,2,41.571451128681645,OK,630.92,628.22,307.83,1405873152.0
991,0,1,1,26,1,26.823527976365114,OK,536.57,668.28,312.87,1563663126.0
992,3,2,1,25,1,53.78669032669533,OK,621.57,648.09,337.77,1223322364.0
993,2,2,1,17,1,53.277429369435026,OK,653.64,638.54,344.92,1224044438.0
994,1,1,2,16,2,26.209153623301383,OK,530.73,648.87,279.69,1938336322.0
995,1,1,2,12,2,58.51936102058695,OK,531.01,650.85,298.15,2031440364.0
996,2,2,2,11,2,31.79707741486839,OK,640.68,685.24,312.99,1393688394.0
997,0,2,2,15,2,62.503659399412136,OK,647.86,640.28,327.56,1494739054.0
998,2,1,1,15,1,56.53966924119316,OK,563.43,641.86,307.42,1646094006.0
999,0,2,2,9,2,28.550707969610368,OK,618.54,645.13,291.81,1393764742.0
1000,2,1,2,9,2,61.15626180037411,OK,563.5,645.32,267.46,2080274054.0
1001,1,1,1,15,1,58.630837599726895,OK,537.69,661.59,346.96,1660770774.0
1002,1,2,2,9,2,61.84600824231594,OK,627.54,635.45,306.56,1483808362.0
1003,1,2,1,19,1,53.76137837411746,OK,632.96,648.15,349.13,1223385206.0
1004,3,1,1,15,1,10.857459340906042,TIMING,522.27,604.53,inf,inf
